"mutation_rate"	"max_heteroplasmy"
"1e-08"	"0.0703125"
"1e-08"	"0.4609375"
"1e-08"	"0.296875"
"1e-08"	"0.1640625"
"1e-08"	"0.3125"
"1e-08"	"0.2421875"
"1e-08"	"0.453125"
"1e-08"	"0.2734375"
"1e-08"	"0.4609375"
"1e-08"	"0.328125"
"1e-08"	"0.2890625"
"1e-08"	"0.140625"
"1e-08"	"0.15625"
"1e-08"	"0.125"
"1e-08"	"0.515625"
"1e-08"	"0.109375"
"1e-08"	"0.1796875"
"1e-08"	"0.453125"
"1e-08"	"0.1640625"
"1e-08"	"0.453125"
"1e-08"	"0.234375"
"1e-08"	"0.15625"
"1e-08"	"0.2890625"
"1e-08"	"0.2890625"
"1e-08"	"0.140625"
"1e-08"	"0.585935592651367"
"1e-08"	"0.4609375"
"1e-08"	"0.28125"
"1e-08"	"0.1640625"
"1e-08"	"0.265625"
"1e-08"	"0.3671875"
"1e-08"	"0.3671875"
"1e-08"	"0.3671875"
"1e-08"	"0.0390625"
"1e-08"	"0.1484375"
"1e-08"	"0.15625"
"1e-08"	"0.3671875"
"1e-08"	"0.109375"
"1e-08"	"0.1171875"
"1e-08"	"0.2421875"
"1e-08"	"0.078125"
"1e-08"	"0.1875"
"1e-08"	"0.359375"
"1e-08"	"0.3046875"
"1e-08"	"0.4296875"
"1e-08"	"0.453125"
"1e-08"	"0.0703125"
"1e-08"	"0.265625"
"1e-08"	"0.0859375"
"1e-08"	"0.1484375"
"1e-08"	"0.4296875"
"1e-08"	"0.2109375"
"1e-08"	"0.234375"
"1e-08"	"0.40625"
"1e-08"	"0.4296875"
"1e-08"	"0.1171875"
"1e-08"	"0.171875"
"1e-08"	"0.4609375"
"1e-08"	"0.1953125"
"1e-08"	"0.125"
"1e-08"	"0.078125"
"1e-08"	"0.2890625"
"1e-08"	"0.125"
"1e-08"	"0.1328125"
"1e-08"	"0.125"
"1e-08"	"0.09375"
"1e-08"	"0.1796875"
"1e-08"	"0.265625"
"1e-08"	"0.203125"
"1e-08"	"0.21875"
"1e-08"	"0.1015625"
"1e-08"	"0.3046875"
"1e-08"	"0.3046875"
"1e-08"	"0.3671875"
"1e-08"	"0.1953125"
"1e-08"	"0.34375"
"1e-08"	"0.1640625"
"1e-08"	"0.2578125"
"1e-08"	"0.289060592651367"
"1e-08"	"0.453125"
"1e-08"	"0.3046875"
"1e-08"	"0.203125"
"1e-08"	"0.25"
"1e-08"	"0.453125"
"1e-08"	"0.21875"
"1e-08"	"0.0703125"
"1e-08"	"0.2890625"
"1e-08"	"0.585935592651367"
"1e-08"	"0.515625"
"1e-08"	"0.140625"
"1e-08"	"0.2890625"
"1e-08"	"0.046875"
"1e-08"	"0.1953125"
"1e-08"	"0.359375"
"1e-08"	"0.125"
"1e-08"	"0.265625"
"1e-08"	"0.234375"
"1e-08"	"0.1015625"
"1e-08"	"0.140625"
"1e-08"	"0.296875"
"1e-08"	"0.585935592651367"
"1e-08"	"0.203125"
"1e-08"	"0.109375"
"1e-08"	"0.71875"
"1e-08"	"0.453125"
"1e-08"	"0.1328125"
"1e-08"	"0.1953125"
"1e-08"	"0.585935592651367"
"1e-08"	"0.40625"
"1e-08"	"0.0859375"
"1e-08"	"0.1953125"
"1e-08"	"0.21875"
"1e-08"	"0.2734375"
"1e-08"	"0.585935592651367"
"1e-08"	"0.1015625"
"1e-08"	"0.25"
"1e-08"	"0.109375"
"1e-08"	"0.71875"
"1e-08"	"0.28125"
"1e-08"	"0.1171875"
"1e-08"	"0.1328125"
"1e-08"	"0.1640625"
"1e-08"	"0.2421875"
"1e-08"	"0.1171875"
"1e-08"	"0.21875"
"1e-08"	"0.2421875"
"1e-08"	"0.2109375"
"1e-08"	"0.21875"
"1e-08"	"0.203125"
"1e-08"	"0.2421875"
"1e-08"	"0.34375"
"1e-08"	"0.265625"
"1e-08"	"0.2421875"
"1e-08"	"0.3125"
"1e-08"	"0.40625"
"1e-08"	"0.40625"
"1e-08"	"0.234375"
"1e-08"	"0.109375"
"1e-08"	"0.3671875"
"1e-08"	"0.1953125"
"1e-08"	"0.515625"
"1e-08"	"0.1640625"
"1e-08"	"0.1015625"
"1e-08"	"0.3671875"
"1e-08"	"0.1953125"
"1e-08"	"0.09375"
"1e-08"	"0.265625"
"1e-08"	"0.40625"
"1e-08"	"0.25"
"1e-08"	"0.2421875"
"1e-08"	"0.4296875"
"1e-08"	"0.515625"
"1e-08"	"0.328125"
"1e-08"	"0.4609375"
"1e-08"	"0.1875"
"1e-08"	"0.585935592651367"
"1e-08"	"0.15625"
"1e-08"	"0.2421875"
"1e-08"	"0.4296875"
"1e-08"	"0.1015625"
"1e-08"	"0.585935592651367"
"1e-08"	"0.140625"
"1e-08"	"0.140625"
"1e-08"	"0.265625"
"1e-08"	"0.0546875"
"1e-08"	"0.453125"
"1e-08"	"0.21875"
"1e-08"	"0.234375"
"1e-08"	"0.71875"
"1e-08"	"0.1796875"
"1e-08"	"0.234375"
"1e-08"	"0.1015625"
"1e-08"	"0.71875"
"1e-08"	"0.1328125"
"1e-08"	"0.2109375"
"1e-08"	"0.1640625"
"1e-08"	"0.296875"
"1e-08"	"0.3671875"
"1e-08"	"0.2734375"
"1e-08"	"0.234375"
"1e-08"	"0.1953125"
"1e-08"	"0.265625"
"1e-08"	"0.140625"
"1e-08"	"0.234375"
"1e-08"	"0.2421875"
"1e-08"	"0.585935592651367"
"1e-08"	"0.3671875"
"1e-08"	"0.140625"
"1e-08"	"0.1171875"
"1e-08"	"0.1015625"
"1e-08"	"0.1015625"
"1e-08"	"0.1015625"
"1e-08"	"0.109375"
"1e-08"	"0.125"
"1e-08"	"0.125"
"1e-08"	"0.1171875"
"1e-08"	"0.2578125"
"1e-08"	"0.40625"
"1e-08"	"0.515625"
"1e-08"	"0.25"
"1e-08"	"0.515625"
"1e-08"	"0.328125"
"1e-08"	"0.2578125"
"1e-08"	"0.3046875"
"1e-08"	"0.2421875"
"1e-08"	"0.5625"
"1e-08"	"0.28125"
"1e-08"	"0.171875"
"1e-08"	"0.585935592651367"
"1e-08"	"0.2421875"
"1e-08"	"0.585935592651367"
"1e-08"	"0.265625"
"1e-08"	"0.34375"
"1e-08"	"0.1171875"
"1e-08"	"0.296875"
"1e-08"	"0.585935592651367"
"1e-08"	"0.3046875"
"1e-08"	"0.2578125"
"1e-08"	"0.2578125"
"1e-08"	"0.34375"
"1e-08"	"0.25"
"1e-08"	"0.5625"
"1e-08"	"0.3359375"
"1e-08"	"0.265625"
"1e-08"	"0.3359375"
"1e-08"	"0.1015625"
"1e-08"	"0.109375"
"1e-08"	"0.359375"
"1e-08"	"0.25"
"1e-08"	"0.296875"
"1e-08"	"0.359375"
"1e-08"	"0.4609375"
"1e-08"	"0.234375"
"1e-08"	"0.09375"
"1e-08"	"0.4296875"
"1e-08"	"0.234375"
"1e-08"	"0.078125"
"1e-08"	"0.1640625"
"1e-08"	"0.2890625"
"1e-08"	"0.5625"
"1e-08"	"0.2890625"
"1e-08"	"0.140625"
"1e-08"	"0.140625"
"1e-08"	"0.265625"
"1e-08"	"0.1953125"
"1e-08"	"0.1640625"
"1e-08"	"0.25"
"1e-08"	"0.1953125"
"1e-08"	"0.25"
"1e-08"	"0.34375"
"1e-08"	"0.0859375"
"1e-08"	"0.3671875"
"1e-08"	"0.5625"
"1e-08"	"0.453125"
"1e-08"	"0.1953125"
"1e-08"	"0.125"
"1e-08"	"0.140625"
"1e-08"	"0.09375"
"1e-08"	"0.1328125"
"1e-08"	"0.1328125"
"1e-08"	"0.585935592651367"
"1e-08"	"0.40625"
"1e-08"	"0.1328125"
"1e-08"	"0.09375"
"1e-08"	"0.25"
"1e-08"	"0.359375"
"1e-08"	"0.1171875"
"1e-08"	"0.5625"
"1e-08"	"0.140625"
"1e-08"	"0.1953125"
"1e-08"	"0.453125"
"1e-08"	"0.203125"
"1e-08"	"0.585935592651367"
"1e-08"	"0.1875"
"1e-08"	"0.2890625"
"1e-08"	"0.2578125"
"1e-08"	"0.234375"
"1e-08"	"0.15625"
"1e-08"	"0.2421875"
"1e-08"	"0.265625"
"1e-08"	"0.0546875"
"1e-08"	"0.296875"
"1e-08"	"0.1640625"
"1e-08"	"0.3125"
"1e-08"	"0.21875"
"1e-08"	"0.1484375"
"1e-08"	"0.1484375"
"1e-08"	"0.2734375"
"1e-08"	"0.3046875"
"1e-08"	"0.1484375"
"1e-08"	"0.28125"
"1e-08"	"0.3046875"
"1e-08"	"0.234375"
"1e-08"	"0.2578125"
"1e-08"	"0.140625"
"1e-08"	"0.078125"
"1e-08"	"0.3671875"
"1e-08"	"0.1015625"
"1e-08"	"0.1640625"
"1e-08"	"0.1015625"
"1e-08"	"0.15625"
"1e-08"	"0.515625"
"1e-08"	"0.1171875"
"1e-08"	"0.2734375"
"1e-08"	"0.234375"
"1e-08"	"0.328125"
"1e-08"	"0.4140625"
"1e-08"	"0.2421875"
"1e-08"	"0.2890625"
"1e-08"	"0.1640625"
"1e-08"	"0.1015625"
"1e-08"	"0.2578125"
"1e-08"	"0.328125"
"1e-08"	"0.1484375"
"1e-08"	"0.2421875"
"1e-08"	"0.140625"
"1e-08"	"0.1015625"
"1e-08"	"0.2734375"
"1e-08"	"0.0234375"
"1e-08"	"0.046875"
"1e-08"	"0.1875"
"1e-08"	"0.25"
"1e-08"	"0.2734375"
"1e-08"	"0.0859375"
"1e-08"	"0.2734375"
"1e-08"	"0.289060592651367"
"1e-08"	"0.4296875"
"1e-08"	"0.125"
"1e-08"	"0.140625"
"1e-08"	"0.1640625"
"1e-08"	"0.125"
"1e-08"	"0.3046875"
"1e-08"	"0.40625"
"1e-08"	"0.4609375"
"1e-08"	"0.0546875"
"1e-08"	"0.3671875"
"1e-08"	"0.2109375"
"1e-08"	"0.515625"
"1e-08"	"0.25"
"1e-08"	"0.21875"
"1e-08"	"0.234375"
"1e-08"	"0.2734375"
"1e-08"	"0.3359375"
"1e-08"	"0.0859375"
"1e-08"	"0.2890625"
"1e-08"	"0.125"
"1e-08"	"0.515625"
"1e-08"	"0.34375"
"1e-08"	"0.2734375"
"1e-08"	"0.148439407348633"
"1e-08"	"0.2421875"
"1e-08"	"0.1953125"
"1e-08"	"0.265625"
"1e-08"	"0.4296875"
"1e-08"	"0.1328125"
"1e-08"	"0.234375"
"1e-08"	"0.078125"
"1e-08"	"0.2109375"
"1e-08"	"0.0546875"
"1e-08"	"0.3671875"
"1e-08"	"0.109375"
"1e-08"	"0.140625"
"1e-08"	"0.0859375"
"1e-08"	"0.2890625"
"1e-08"	"0.1953125"
"1e-08"	"0.0703125"
"1e-08"	"0.34375"
"1e-08"	"0.25"
"1e-08"	"0.2109375"
"1e-08"	"0.328125"
"1e-08"	"0.1328125"
"1e-08"	"0.234375"
"1e-08"	"0.3671875"
"1e-08"	"0.71875"
"1e-08"	"0.265625"
"1e-08"	"0.078125"
"1e-08"	"0.125"
"1e-08"	"0.3125"
"1e-08"	"0.40625"
"1e-08"	"0.1953125"
"1e-08"	"0.1328125"
"1e-08"	"0.5625"
"1e-08"	"0.1640625"
"1e-08"	"0.3125"
"1e-08"	"0.3046875"
"1e-08"	"0.2578125"
"1e-08"	"0.3671875"
"1e-08"	"0.289060592651367"
"1e-08"	"0.078125"
"1e-08"	"0.09375"
"1e-08"	"0.265625"
"1e-08"	"0.203125"
"1e-08"	"0.1640625"
"1e-08"	"0.078125"
"1e-08"	"0.1484375"
"1e-08"	"0.265625"
"1e-08"	"0.234375"
"1e-08"	"0.2890625"
"1e-08"	"0.125"
"1e-08"	"0.078125"
"1e-08"	"0.1015625"
"1e-08"	"0.2578125"
"1e-08"	"0.4609375"
"1e-08"	"0.265625"
"1e-08"	"0.15625"
"1e-08"	"0.1484375"
"1e-08"	"0.140625"
"1e-08"	"0.2734375"
"1e-08"	"0.40625"
"1e-08"	"0.4609375"
"1e-08"	"0.25"
"1e-08"	"0.4296875"
"1e-08"	"0.5625"
"1e-08"	"0.234375"
"1e-08"	"0.25"
"1e-08"	"0.1328125"
"1e-08"	"0.1875"
"1e-08"	"0.3125"
"1e-08"	"0.2578125"
"1e-08"	"0.2578125"
"1e-08"	"0.328125"
"1e-08"	"0.3671875"
"1e-08"	"0.28125"
"1e-08"	"0.2421875"
"1e-08"	"0.3125"
"1e-08"	"0.585935592651367"
"1e-08"	"0.3046875"
"1e-08"	"0.109375"
"1e-08"	"0.140625"
"1e-08"	"0.296875"
"1e-08"	"0.078125"
"1e-08"	"0.4140625"
"1e-08"	"0.515625"
"1e-08"	"0.171875"
"1e-08"	"0.1796875"
"1e-08"	"0.15625"
"1e-08"	"0.078125"
"1e-08"	"0.0859375"
"1e-08"	"0.109375"
"1e-08"	"0.21875"
"1e-08"	"0.359375"
"1e-08"	"0.2109375"
"1e-08"	"0.234375"
"1e-08"	"0.4609375"
"1e-08"	"0.4609375"
"1e-08"	"0.15625"
"1e-08"	"0.1796875"
"1e-08"	"0.1640625"
"1e-08"	"0.2734375"
"1e-08"	"0.1640625"
"1e-08"	"0.1953125"
"1e-08"	"0.28125"
"1e-08"	"0.125"
"1e-08"	"0.2734375"
"1e-08"	"0.1953125"
"1e-08"	"0.1953125"
"1e-08"	"0.265625"
"1e-08"	"0.234375"
"1e-08"	"0.4609375"
"1e-08"	"0.3046875"
"1e-08"	"0.171875"
"1e-08"	"0.2578125"
"1e-08"	"0.1953125"
"1e-08"	"0.1484375"
"1e-08"	"0.265625"
"1e-08"	"0.4140625"
"1e-08"	"0.078125"
"1e-08"	"0.453125"
"1e-08"	"0.1015625"
"1e-08"	"0.3671875"
"1e-08"	"0.40625"
"1e-08"	"0.3359375"
"1e-08"	"0.1015625"
"1e-08"	"0.125"
"1e-08"	"0.4296875"
"1e-08"	"0.2421875"
"1e-08"	"0.078125"
"1e-08"	"0.0625"
"1e-08"	"0.25"
"1e-08"	"0.1796875"
"1e-08"	"0.25"
"1e-08"	"0.71875"
"1e-08"	"0.2890625"
"1e-08"	"0.0859375"
"1e-08"	"0.1015625"
"1e-08"	"0.453125"
"1e-08"	"0.3671875"
"1e-08"	"0.2109375"
"1e-08"	"0.2890625"
"1e-08"	"0.3671875"
"1e-08"	"0.234375"
"1e-08"	"0.3359375"
"1e-08"	"0.28125"
"1e-08"	"0.234375"
"1e-08"	"0.3046875"
"1e-08"	"0.3671875"
"1e-08"	"0.2890625"
"1e-08"	"0.0859375"
"1e-08"	"0.140625"
"1e-08"	"0.21875"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.1328125"
"7.5e-09"	"0.109375"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.0546875"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.6171875"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.5703125"
"7.5e-09"	"0.125"
"7.5e-09"	"0.28125"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.2890625"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.0625"
"7.5e-09"	"0.3828125"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.5703125"
"7.5e-09"	"0.5703125"
"7.5e-09"	"0.4921875"
"7.5e-09"	"0.21875"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.0859375"
"7.5e-09"	"0.1015625"
"7.5e-09"	"0.1640625"
"7.5e-09"	"0.0390625"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.109375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.0625"
"7.5e-09"	"0.0703125"
"7.5e-09"	"0.3828125"
"7.5e-09"	"0.03125"
"7.5e-09"	"0.2421875"
"7.5e-09"	"0.21875"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.1015625"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.375"
"7.5e-09"	"0.078125"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.21875"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.21875"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.1015625"
"7.5e-09"	"0.21875"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.2421875"
"7.5e-09"	"0.5703125"
"7.5e-09"	"0.125"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.3515625"
"7.5e-09"	"0.1484375"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.1015625"
"7.5e-09"	"0.1015625"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.3984375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.1484375"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.09375"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.375"
"7.5e-09"	"0.0859375"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.1796875"
"7.5e-09"	"0.2890625"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.0859375"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.15625"
"7.5e-09"	"0.21875"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.078125"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.25"
"7.5e-09"	"0.6171875"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.15625"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.0859375"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.1484375"
"7.5e-09"	"0.1015625"
"7.5e-09"	"0.3984375"
"7.5e-09"	"0.2421875"
"7.5e-09"	"0.2265625"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.203125"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.25"
"7.5e-09"	"0.1328125"
"7.5e-09"	"0.3515625"
"7.5e-09"	"0.3515625"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.046875"
"7.5e-09"	"0.4765625"
"7.5e-09"	"0.203125"
"7.5e-09"	"0.2265625"
"7.5e-09"	"0.3828125"
"7.5e-09"	"0.5703125"
"7.5e-09"	"0.3046875"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.1796875"
"7.5e-09"	"0.328125"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.1875"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.046875"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.6171875"
"7.5e-09"	"0.28125"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.0703125"
"7.5e-09"	"0.0859375"
"7.5e-09"	"0.1015625"
"7.5e-09"	"0.15625"
"7.5e-09"	"0.4921875"
"7.5e-09"	"0.2890625"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.3984375"
"7.5e-09"	"0.328125"
"7.5e-09"	"0.28125"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.125"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.0625"
"7.5e-09"	"0.21875"
"7.5e-09"	"0.0859375"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.25"
"7.5e-09"	"0.21875"
"7.5e-09"	"0.0859375"
"7.5e-09"	"0.109375"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.1640625"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.1875"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.59375"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.6171875"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.0859375"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.3984375"
"7.5e-09"	"0.2421875"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.5703125"
"7.5e-09"	"0.28125"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.1484375"
"7.5e-09"	"0.1953125"
"7.5e-09"	"0.0703125"
"7.5e-09"	"0.25"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.1875"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.078125"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.1875"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.21875"
"7.5e-09"	"0.09375"
"7.5e-09"	"0.3828125"
"7.5e-09"	"0.0859375"
"7.5e-09"	"0.046875"
"7.5e-09"	"0.15625"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.1328125"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.1875"
"7.5e-09"	"0.15625"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.125"
"7.5e-09"	"0.109375"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.125"
"7.5e-09"	"0.5703125"
"7.5e-09"	"0.1484375"
"7.5e-09"	"0.2265625"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.1875"
"7.5e-09"	"0.1328125"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.109375"
"7.5e-09"	"0.203125"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.0625"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.1875"
"7.5e-09"	"0.1640625"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.00390625"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.0625"
"7.5e-09"	"0.375"
"7.5e-09"	"0.15625"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.1015625"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.078125"
"7.5e-09"	"0.3984375"
"7.5e-09"	"0.2421875"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.1484375"
"7.5e-09"	"0.3046875"
"7.5e-09"	"0.1796875"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.25"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.1640625"
"7.5e-09"	"0.1640625"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.0546875"
"7.5e-09"	"0.59375"
"7.5e-09"	"0.3046875"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.1875"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.4765625"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.109375"
"7.5e-09"	"0.1015625"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.1875"
"7.5e-09"	"0.1484375"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.3515625"
"7.5e-09"	"0.4453125"
"7.5e-09"	"0.4765625"
"7.5e-09"	"0.125"
"7.5e-09"	"0.328125"
"7.5e-09"	"0.1328125"
"7.5e-09"	"0.1484375"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.4921875"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.4453125"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.109375"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.109375"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.1640625"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.5703125"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.3984375"
"7.5e-09"	"0.15625"
"7.5e-09"	"0.0859375"
"7.5e-09"	"0.2265625"
"7.5e-09"	"0.1015625"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.0859375"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.3828125"
"7.5e-09"	"0.203125"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.15625"
"7.5e-09"	"0.0625"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.25"
"7.5e-09"	"0.3515625"
"7.5e-09"	"0.6171875"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.078125"
"7.5e-09"	"0.3046875"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.25"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.59375"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.375"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.25"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.2109375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.2421875"
"7.5e-09"	"0.046875"
"7.5e-09"	"0.25"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.59375"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.3359375"
"7.5e-09"	"0.1640625"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.4765625"
"7.5e-09"	"0.1328125"
"7.5e-09"	"0.1953125"
"7.5e-09"	"0.5703125"
"7.5e-09"	"0.1875"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.1171875"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.2578125"
"7.5e-09"	"0.3828125"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.109375"
"7.5e-09"	"0.328125"
"7.5e-09"	"0.4921875"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.078125"
"7.5e-09"	"0.109375"
"7.5e-09"	"0.0703125"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.1015625"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.0703125"
"7.5e-09"	"0.21875"
"7.5e-09"	"0.4453125"
"7.5e-09"	"0.3984375"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.328125"
"7.5e-09"	"0.828125"
"7.5e-09"	"0.328125"
"7.5e-09"	"0.6171875"
"7.5e-09"	"0.1953125"
"7.5e-09"	"0.5703125"
"7.5e-09"	"0.265625"
"7.5e-09"	"0.171875"
"7.5e-09"	"0.3984375"
"7.5e-09"	"0.578125"
"7.5e-09"	"0.21875"
"7.5e-09"	"0.140625"
"7.5e-09"	"0.3828125"
"7.5e-09"	"0.25"
"7.5e-09"	"0.34375"
"7.5e-09"	"0.3203125"
"7.5e-09"	"0.1328125"
