individual	heteroplasmy	generation	mutation_rate	bottleneck_size	back_mutation_rate	starting_heteroplasmy






9170	0.0703125	1	1e-08	128	1	0.1
9246	0.28125	1	1e-08	32	1	0.1
9184	0.1640625	1	1e-08	128	1	0.1

9091	0.0859375	1	1e-08	128	1	0.1
9124	6.103515625e-05	1	1e-08	8	1	0.1
9097	0.0703125	1	1e-08	128	1	0.1
9195	0.0703125	1	1e-08	128	1	0.1






9158	6.103515625e-05	1	1e-08	32	1	0.1
9090	0.001953125	1	1e-08	32	1	0.1
9203	0.00048828125	1	1e-08	32	1	0.1

9165	3.0517578125e-05	1	1e-08	8	1	0.1
9128	0.0009765625	1	1e-08	8	1	0.1
9142	0.1875	1	1e-08	64	1	0.1
9263	0.0001220703125	1	1e-08	64	1	0.1


9223	6.103515625e-05	1	1e-08	16	1	0.1





9212	0.109375	1	1e-08	64	1	0.1
9129	0.0009765625	1	1e-08	16	1	0.1
9113	0.00390625	1	1e-08	8	1	0.1
9120	0.001953125	1	1e-08	8	1	0.1

9205	0.0009765625	1	1e-08	16	1	0.1
9029	0.000244140625	1	1e-08	16	1	0.1
9115	0.75	1	1e-08	8	1	0.1



9039	0.0001220703125	1	1e-08	16	1	0.1
9128	0.8125	1	1e-08	16	1	0.1


9202	0.125	1	1e-08	64	1	0.1




9090	0.015625	1	1e-08	64	1	0.1
9142	0.2109375	1	1e-08	128	1	0.1
9203	0.109375	1	1e-08	64	1	0.1
9208	0.000244140625	1	1e-08	8	1	0.1
9263	0.0390625	1	1e-08	128	1	0.1
9194	0.000244140625	1	1e-08	8	1	0.1
9180	0.0001220703125	1	1e-08	16	1	0.1
9219	0.000244140625	1	1e-08	8	1	0.1
9165	0.3125	1	1e-08	16	1	0.1
9124	0.001953125	1	1e-08	16	1	0.1
9246	0.171875	1	1e-08	64	1	0.1

9158	0.34375	1	1e-08	64	1	0.1










9223	0.0009765625	1	1e-08	32	1	0.1

9121	0.000244140625	1	1e-08	8	1	0.1


9212	0.015625	1	1e-08	128	1	0.1

9120	0.00048828125	1	1e-08	16	1	0.1

9202	0.1484375	1	1e-08	128	1	0.1

9128	0.15625	1	1e-08	32	1	0.1

9029	0.000244140625	1	1e-08	32	1	0.1

9090	0.03125	1	1e-08	128	1	0.1
9129	6.103515625e-05	1	1e-08	32	1	0.1
9115	0.000244140625	1	1e-08	16	1	0.1
9113	0.1875	1	1e-08	16	1	0.1
9039	0.00390625	1	1e-08	32	1	0.1
9180	0.000244140625	1	1e-08	32	1	0.1
9165	0.03125	1	1e-08	32	1	0.1




9194	0.0003662109375	1	1e-08	16	1	0.1



9287	0.000244140625	1	1e-08	8	1	0.1
9246	6.103515625e-05	1	1e-08	128	1	0.1
9205	3.0517578125e-05	1	1e-08	32	1	0.1
9158	0.09375	1	1e-08	128	1	0.1
9203	0.0390625	1	1e-08	128	1	0.1

9121	0.375	1	1e-08	16	1	0.1
9124	0.21875	1	1e-08	32	1	0.1

9219	0.001953125	1	1e-08	16	1	0.1



9223	0.125	1	1e-08	64	1	0.1



9208	0.0001220703125	1	1e-08	16	1	0.1
9120	0.00018310546875	1	1e-08	32	1	0.1


9236	0.00048828125	1	1e-08	8	1	0.1
9166	0.000244140625	1	1e-08	8	1	0.1


9226	0.125	1	1e-08	8	1	0.1



9128	0.34375	1	1e-08	64	1	0.1

9121	0.15625	1	1e-08	32	1	0.1
9180	0.265625	1	1e-08	64	1	0.1
9223	0.0078125	1	1e-08	128	1	0.1
9129	0.140625	1	1e-08	64	1	0.1
9120	0.03125	1	1e-08	64	1	0.1
9227	0.000244140625	1	1e-08	8	1	0.1
9128	0.1171875	1	1e-08	128	1	0.1
9270	0.00048828125	1	1e-08	8	1	0.1
9208	0.000244140625	1	1e-08	32	1	0.1


9219	0.000152587890625	1	1e-08	32	1	0.1


9287	0.1875	1	1e-08	16	1	0.1





9039	0.21875	1	1e-08	64	1	0.1

9236	0.000244140625	1	1e-08	16	1	0.1
9194	0.00018310546875	1	1e-08	32	1	0.1
9226	0.000244140625	1	1e-08	16	1	0.1
9166	0.001953125	1	1e-08	16	1	0.1
9165	0.0625	1	1e-08	64	1	0.1

9113	0.00390625	1	1e-08	32	1	0.1
9182	0.00048828125	1	1e-08	8	1	0.1
9205	0.078125	1	1e-08	64	1	0.1
9029	0.046875	1	1e-08	64	1	0.1
9115	0.0001220703125	1	1e-08	32	1	0.1

9124	0.00048828125	1	1e-08	64	1	0.1

9114	0.001953125	1	1e-08	8	1	0.1











9247	0.000244140625	1	1e-08	8	1	0.1

9120	0.0625	1	1e-08	128	1	0.1
9121	9.1552734375e-05	1	1e-08	64	1	0.1
9129	0.1796875	1	1e-08	128	1	0.1



9247	0.001953125	1	1e-08	16	1	0.1
9270	6.103515625e-05	1	1e-08	16	1	0.1
9113	0.203125	1	1e-08	64	1	0.1
9029	0.1875	1	1e-08	128	1	0.1
9124	0.0390625	1	1e-08	128	1	0.1
9152	0.0001220703125	1	1e-08	8	1	0.1
9208	0.109375	1	1e-08	64	1	0.1
9180	0.21875	1	1e-08	128	1	0.1
9144	0.00048828125	1	1e-08	8	1	0.1
9287	0.375	1	1e-08	32	1	0.1





9226	0.00048828125	1	1e-08	32	1	0.1




9236	0.00048828125	1	1e-08	32	1	0.1

9194	0.140625	1	1e-08	64	1	0.1
9165	0.109375	1	1e-08	128	1	0.1
9219	0.109375	1	1e-08	64	1	0.1
9182	0.0001220703125	1	1e-08	16	1	0.1
9114	6.103515625e-05	1	1e-08	16	1	0.1

9227	0.5	1	1e-08	16	1	0.1
9205	0.078125	1	1e-08	128	1	0.1
9166	0.15625	1	1e-08	32	1	0.1
9039	0.000244140625	1	1e-08	128	1	0.1
9121	0.0390625	1	1e-08	128	1	0.1

9153	0.5	1	1e-08	8	1	0.1
9115	0.34375	1	1e-08	64	1	0.1












9113	0.0859375	1	1e-08	128	1	0.1

9270	0.1875	1	1e-08	32	1	0.1
9208	0.000244140625	1	1e-08	128	1	0.1


9053	0.0001220703125	1	1e-08	8	1	0.1
9247	0.15625	1	1e-08	32	1	0.1
9152	0.001953125	1	1e-08	16	1	0.1

9144	0.015625	1	1e-08	16	1	0.1
9148	0.0001220703125	1	1e-08	8	1	0.1
9287	0.0001220703125	1	1e-08	64	1	0.1
9226	0.3125	1	1e-08	64	1	0.1






9219	0.000244140625	1	1e-08	128	1	0.1
9115	0.078125	1	1e-08	128	1	0.1
9114	0.15625	1	1e-08	32	1	0.1
9204	0.00048828125	1	1e-08	8	1	0.1

9182	0.000244140625	1	1e-08	32	1	0.1
9194	0.421875	1	1e-08	128	1	0.1
9227	0.65625	1	1e-08	32	1	0.1
9145	0.0001220703125	1	1e-08	8	1	0.1




9063	6.103515625e-05	1	1e-08	8	1	0.1
9189	0.000244140625	1	1e-08	8	1	0.1
9236	0.078125	1	1e-08	64	1	0.1
9153	0.0001220703125	1	1e-08	16	1	0.1







9287	0.015625	1	1e-08	128	1	0.1
9247	0.0009765625	1	1e-08	64	1	0.1
9229	0.00048828125	1	1e-08	8	1	0.1
9166	0.171875	1	1e-08	64	1	0.1
9053	0.00048828125	1	1e-08	16	1	0.1
9152	3.0517578125e-05	1	1e-08	32	1	0.1
9137	0.0001220703125	1	1e-08	8	1	0.1
9226	0.00048828125	1	1e-08	128	1	0.1

9148	0.3125	1	1e-08	16	1	0.1
9270	0.203125	1	1e-08	64	1	0.1





9144	0.0625	1	1e-08	32	1	0.1


9232	0.0001220703125	1	1e-08	8	1	0.1




9243	0.000244140625	1	1e-08	8	1	0.1

9182	0.0001220703125	1	1e-08	64	1	0.1
9139	0.75	1	1e-08	8	1	0.1


9114	0.03125	1	1e-08	64	1	0.1
9204	0.00048828125	1	1e-08	16	1	0.1


9227	0.03125	1	1e-08	64	1	0.1

9218	1	1	1e-08	8	1	0.1
9236	0.109375	1	1e-08	128	1	0.1

9145	0.00018310546875	1	1e-08	16	1	0.1
9189	0.0001220703125	1	1e-08	16	1	0.1

9153	0.21875	1	1e-08	32	1	0.1



9137	0.00048828125	1	1e-08	16	1	0.1
9053	0.1875	1	1e-08	32	1	0.1
9152	0.125	1	1e-08	64	1	0.1

9063	0.125	1	1e-08	16	1	0.1
9247	0.078125	1	1e-08	128	1	0.1




9166	0.125001907348633	1	1e-08	128	1	0.1

9148	0.0009765625	1	1e-08	32	1	0.1
9229	0.3125	1	1e-08	16	1	0.1
9243	0.0009765625	1	1e-08	16	1	0.1
9232	0.0009765625	1	1e-08	16	1	0.1
9250	0.0001220703125	1	1e-08	8	1	0.1




9144	0.00048828125	1	1e-08	64	1	0.1
9182	0.25	1	1e-08	128	1	0.1

9139	0.000244140625	1	1e-08	16	1	0.1
9270	0.0078125	1	1e-08	128	1	0.1
9145	0.0001220703125	1	1e-08	32	1	0.1
9114	0.015625	1	1e-08	128	1	0.1


9260	0.000244140625	1	1e-08	8	1	0.1




9204	0.09375	1	1e-08	32	1	0.1
9218	0.0001220703125	1	1e-08	16	1	0.1
9153	0.0009765625	1	1e-08	64	1	0.1
9227	0.2578125	1	1e-08	128	1	0.1
9189	0.00048828125	1	1e-08	32	1	0.1
9311	0.00048828125	1	1e-08	8	1	0.1







9137	0.0003662109375	1	1e-08	32	1	0.1

9152	0.046875	1	1e-08	128	1	0.1
9053	0.03125	1	1e-08	64	1	0.1
9271	0.000244140625	1	1e-08	8	1	0.1
9063	0.125	1	1e-08	32	1	0.1




9190	0.00048828125	1	1e-08	8	1	0.1

9053	0.2734375	1	1e-08	128	1	0.1
9137	0.28125	1	1e-08	64	1	0.1
9144	0.09375	1	1e-08	128	1	0.1
9250	0.0009765625	1	1e-08	16	1	0.1
9204	0.0001220703125	1	1e-08	64	1	0.1
9145	0.0001220703125	1	1e-08	64	1	0.1


9063	0.0625	1	1e-08	64	1	0.1
9243	0.0625	1	1e-08	32	1	0.1
9218	0.375	1	1e-08	32	1	0.1

9206	1	1	1e-08	8	1	0.1







9232	0.0625	1	1e-08	32	1	0.1
9260	0.0001220703125	1	1e-08	16	1	0.1
9138	0.000244140625	1	1e-08	8	1	0.1
9139	0.0625	1	1e-08	32	1	0.1
9229	0.000244140625	1	1e-08	32	1	0.1
9153	0.1015625	1	1e-08	128	1	0.1
9148	0.00048828125	1	1e-08	64	1	0.1

9311	9.1552734375e-05	1	1e-08	16	1	0.1
9251	0.00048828125	1	1e-08	8	1	0.1
9294	0.0001220703125	1	1e-08	8	1	0.1
9189	0.03125	1	1e-08	64	1	0.1
9190	6.103515625e-05	1	1e-08	16	1	0.1

9271	0.000244140625	1	1e-08	16	1	0.1

9176	6.103515625e-05	1	1e-08	8	1	0.1











9137	0.03125	1	1e-08	128	1	0.1
9077	0.125	1	1e-08	8	1	0.1


9204	0.0625	1	1e-08	128	1	0.1

9168	0.25	1	1e-08	8	1	0.1
9250	0.001953125	1	1e-08	32	1	0.1


9063	0.03125	1	1e-08	128	1	0.1

9218	0.125	1	1e-08	64	1	0.1
9206	0.375	1	1e-08	16	1	0.1
9232	0.015625	1	1e-08	64	1	0.1
9243	0.09375	1	1e-08	64	1	0.1

9145	0.03125	1	1e-08	128	1	0.1




9139	0.125	1	1e-08	64	1	0.1
9148	0.1953125	1	1e-08	128	1	0.1
9260	6.103515625e-05	1	1e-08	32	1	0.1
9177	0.0001220703125	1	1e-08	8	1	0.1




9190	0.46875	1	1e-08	32	1	0.1
9138	0.5625	1	1e-08	16	1	0.1
9271	6.103515625e-05	1	1e-08	32	1	0.1
9251	0.0009765625	1	1e-08	16	1	0.1
9229	0.078125	1	1e-08	64	1	0.1


9077	0.0001220703125	1	1e-08	16	1	0.1



9161	0.0009765625	1	1e-08	8	1	0.1
9176	0.00048828125	1	1e-08	16	1	0.1
9189	0.078125	1	1e-08	128	1	0.1


9311	0.34375	1	1e-08	32	1	0.1

9294	0.0001220703125	1	1e-08	16	1	0.1

9228	0.000244140625	1	1e-08	8	1	0.1
9168	0.0625	1	1e-08	16	1	0.1
9250	0.078125	1	1e-08	64	1	0.1
9087	0.000244140625	1	1e-08	8	1	0.1






9218	0.0703125	1	1e-08	128	1	0.1
9243	0.000244140625	1	1e-08	128	1	0.1

9206	0.21875	1	1e-08	32	1	0.1
9232	0.1328125	1	1e-08	128	1	0.1
9169	0.000244140625	1	1e-08	8	1	0.1




9139	0.1015625	1	1e-08	128	1	0.1
9172	0.125	1	1e-08	8	1	0.1
9260	6.103515625e-05	1	1e-08	64	1	0.1



9190	0.09375	1	1e-08	64	1	0.1

9271	0.03125	1	1e-08	64	1	0.1

9251	0.125	1	1e-08	32	1	0.1
9229	0.1015625	1	1e-08	128	1	0.1
9138	0.0009765625	1	1e-08	32	1	0.1

9176	0.000244140625	1	1e-08	32	1	0.1

9177	6.103515625e-05	1	1e-08	16	1	0.1

9087	0.00048828125	1	1e-08	16	1	0.1
9169	0.375	1	1e-08	16	1	0.1
9213	6.103515625e-05	1	1e-08	8	1	0.1
9161	6.103515625e-05	1	1e-08	16	1	0.1
9077	0.0009765625	1	1e-08	32	1	0.1
9250	0.28125	1	1e-08	128	1	0.1

9168	0.000244140625	1	1e-08	32	1	0.1
9294	0.001953125	1	1e-08	32	1	0.1
9242	0.5	1	1e-08	8	1	0.1
9311	6.103515625e-05	1	1e-08	64	1	0.1

9228	0.5625	1	1e-08	16	1	0.1
9206	0.00048828125	1	1e-08	64	1	0.1
9267	0.00048828125	1	1e-08	8	1	0.1

9256	0.5	1	1e-08	8	1	0.1













9172	0.000244140625	1	1e-08	16	1	0.1

9260	0.15625	1	1e-08	128	1	0.1
9163	0.000244140625	1	1e-08	8	1	0.1
9190	0.078125	1	1e-08	128	1	0.1


9271	6.103515625e-05	1	1e-08	128	1	0.1


9251	0.015625	1	1e-08	64	1	0.1

9138	0.1875	1	1e-08	64	1	0.1

9077	0.0001220703125	1	1e-08	64	1	0.1
9177	0.000244140625	1	1e-08	32	1	0.1
9161	0.125	1	1e-08	32	1	0.1
9176	0.00048828125	1	1e-08	64	1	0.1

9253	0.0009765625	1	1e-08	8	1	0.1
9087	0.0001220703125	1	1e-08	32	1	0.1





9169	0.0001220703125	1	1e-08	32	1	0.1

9228	0.00018310546875	1	1e-08	32	1	0.1
9274	6.103515625e-05	1	1e-08	8	1	0.1


9256	0.3125	1	1e-08	16	1	0.1
9284	0.00048828125	1	1e-08	8	1	0.1
9206	0.03125	1	1e-08	128	1	0.1

9168	0.25	1	1e-08	64	1	0.1
9172	0.3125	1	1e-08	32	1	0.1
9213	0.0001220703125	1	1e-08	16	1	0.1
9163	6.103515625e-05	1	1e-08	16	1	0.1

9242	0.4375	1	1e-08	16	1	0.1

9294	0.001953125	1	1e-08	64	1	0.1



9311	0.0703125	1	1e-08	128	1	0.1

9251	0.21875	1	1e-08	128	1	0.1




9138	0.0078125	1	1e-08	128	1	0.1
9214	0.000244140625	1	1e-08	8	1	0.1
9267	0.5625	1	1e-08	16	1	0.1

9176	0.203125	1	1e-08	128	1	0.1


9295	0.000152587890625	1	1e-08	8	1	0.1


9161	6.103515625e-05	1	1e-08	64	1	0.1
9253	0.375	1	1e-08	16	1	0.1
9077	0.09375	1	1e-08	128	1	0.1
9177	0.3125	1	1e-08	64	1	0.1


9228	0.0625	1	1e-08	64	1	0.1


9169	0.00018310546875	1	1e-08	64	1	0.1


9274	0.0001220703125	1	1e-08	16	1	0.1
9087	0.109375	1	1e-08	64	1	0.1


9256	0.0009765625	1	1e-08	32	1	0.1

9177	0.0390625	1	1e-08	128	1	0.1
9101	0.0001220703125	1	1e-08	8	1	0.1
9335	0.000244140625	1	1e-08	8	1	0.1
9295	0.25	1	1e-08	16	1	0.1
9274	0.15625	1	1e-08	32	1	0.1
9163	9.1552734375e-05	1	1e-08	32	1	0.1
9087	0.0546875	1	1e-08	128	1	0.1




9161	0.000244140625	1	1e-08	128	1	0.1
9275	0.000244140625	1	1e-08	8	1	0.1





9200	0.000244140625	1	1e-08	8	1	0.1
9228	0.1015625	1	1e-08	128	1	0.1
9162	0.0009765625	1	1e-08	8	1	0.1
9256	0.109375	1	1e-08	64	1	0.1
9230	0.00018310546875	1	1e-08	8	1	0.1
9253	0.46875	1	1e-08	32	1	0.1
9294	0.0078125	1	1e-08	128	1	0.1
9267	0.25	1	1e-08	32	1	0.1
9214	0.001953125	1	1e-08	16	1	0.1
9242	0.000244140625	1	1e-08	32	1	0.1
9172	0.3125	1	1e-08	64	1	0.1

9284	0.0001220703125	1	1e-08	16	1	0.1
9213	0.00018310546875	1	1e-08	32	1	0.1
9169	0.140625	1	1e-08	128	1	0.1



9168	0.0703125	1	1e-08	128	1	0.1











9201	0.00048828125	1	1e-08	8	1	0.1

9101	6.103515625e-05	1	1e-08	16	1	0.1
9163	0.21875	1	1e-08	64	1	0.1

9335	0.00048828125	1	1e-08	16	1	0.1


9295	0.0001220703125	1	1e-08	32	1	0.1
9275	0.25	1	1e-08	16	1	0.1

9274	0.0001220703125	1	1e-08	64	1	0.1


9111	0.000244140625	1	1e-08	8	1	0.1

9200	0.1875	1	1e-08	16	1	0.1
9172	0.0625	1	1e-08	128	1	0.1

9185	0.00048828125	1	1e-08	8	1	0.1

9214	0.3125	1	1e-08	32	1	0.1
9256	0.0546875	1	1e-08	128	1	0.1



9267	0.000244140625	1	1e-08	64	1	0.1
9335	0.71875	1	1e-08	32	1	0.1
9318	0.000244140625	1	1e-08	8	1	0.1
9162	0.5	1	1e-08	16	1	0.1
9253	0.078125	1	1e-08	64	1	0.1
9201	0.000244140625	1	1e-08	16	1	0.1
9295	0.0001220703125	1	1e-08	64	1	0.1
9213	0.0001220703125	1	1e-08	64	1	0.1
9163	0.0546875	1	1e-08	128	1	0.1
9193	0.0001220703125	1	1e-08	8	1	0.1
9274	0.046875	1	1e-08	128	1	0.1
9111	0.5625	1	1e-08	16	1	0.1
9275	0.000244140625	1	1e-08	32	1	0.1

9230	0.75	1	1e-08	16	1	0.1
9284	6.103515625e-05	1	1e-08	32	1	0.1
9101	0.0009765625	1	1e-08	32	1	0.1

9252	0.125	1	1e-08	8	1	0.1




9192	0.000244140625	1	1e-08	8	1	0.1

9242	0.0001220703125	1	1e-08	64	1	0.1












9214	0.001953125	1	1e-08	64	1	0.1
9185	0.0001220703125	1	1e-08	16	1	0.1


9200	0.03125	1	1e-08	32	1	0.1

9280	0.00048828125	1	1e-08	8	1	0.1

9295	0.1484375	1	1e-08	128	1	0.1

9213	0.000244140625	1	1e-08	128	1	0.1

9253	0.1015625	1	1e-08	128	1	0.1

9267	0.1953125	1	1e-08	128	1	0.1

9196	0.0001220703125	1	1e-08	8	1	0.1
9201	0.09375	1	1e-08	32	1	0.1
9101	0.0001220703125	1	1e-08	64	1	0.1



9200	0.0001220703125	1	1e-08	64	1	0.1
9284	0.359375	1	1e-08	64	1	0.1
9185	0.0001220703125	1	1e-08	32	1	0.1
9162	0.375	1	1e-08	32	1	0.1

9275	0.000244140625	1	1e-08	64	1	0.1

9242	0.140625	1	1e-08	128	1	0.1

9230	6.103515625e-05	1	1e-08	32	1	0.1
9335	0.34375	1	1e-08	64	1	0.1
9252	0.0009765625	1	1e-08	16	1	0.1

9318	0.0009765625	1	1e-08	16	1	0.1

9111	0.125	1	1e-08	32	1	0.1
9214	0.171875	1	1e-08	128	1	0.1


9298	0.000123977661132812	1	1e-08	8	1	0.1




9193	0.3125	1	1e-08	16	1	0.1

9192	6.103515625e-05	1	1e-08	16	1	0.1
9187	0.00048828125	1	1e-08	8	1	0.1
9280	0.0001220703125	1	1e-08	16	1	0.1


9319	0.00048828125	1	1e-08	8	1	0.1
9237	0.000244140625	1	1e-08	8	1	0.1
9277	0.001953125	1	1e-08	8	1	0.1






9196	0.000244140625	1	1e-08	16	1	0.1
9201	0.0001220703125	1	1e-08	64	1	0.1


9101	0.000244140625	1	1e-08	128	1	0.1

9291	0.0001220703125	1	1e-08	8	1	0.1

9200	0.0625	1	1e-08	128	1	0.1

9185	0.078125	1	1e-08	64	1	0.1
9275	0.15625	1	1e-08	128	1	0.1
9335	0.0234375	1	1e-08	128	1	0.1
9162	0.09375	1	1e-08	64	1	0.1

9284	0.125	1	1e-08	128	1	0.1




9230	6.103515625e-05	1	1e-08	64	1	0.1
9252	0.5	1	1e-08	32	1	0.1
9111	0.203125	1	1e-08	64	1	0.1
9266	0.0001220703125	1	1e-08	8	1	0.1
9318	0.000244140625	1	1e-08	32	1	0.1
9187	0.9375	1	1e-08	16	1	0.1

9280	0.28125	1	1e-08	32	1	0.1

9192	0.218757629394531	1	1e-08	32	1	0.1





9237	6.103515625e-05	1	1e-08	16	1	0.1
9193	0.09375	1	1e-08	32	1	0.1

9277	0.000244140625	1	1e-08	16	1	0.1
9238	0.00018310546875	1	1e-08	8	1	0.1
9319	0.0009765625	1	1e-08	16	1	0.1
9298	0.4375	1	1e-08	16	1	0.1
9125	0.625	1	1e-08	8	1	0.1


9196	0.15625	1	1e-08	32	1	0.1


9201	0.0703125	1	1e-08	128	1	0.1
9291	0.000244140625	1	1e-08	16	1	0.1






9185	0.0625	1	1e-08	128	1	0.1
9224	0.125	1	1e-08	8	1	0.1


9193	0.1875	1	1e-08	64	1	0.1

9187	0.21875	1	1e-08	32	1	0.1
9230	0.0078125	1	1e-08	128	1	0.1
9280	0.000244140625	1	1e-08	64	1	0.1
9318	0.421875	1	1e-08	64	1	0.1
9308	0.000244140625	1	1e-08	8	1	0.1
9319	0.0009765625	1	1e-08	32	1	0.1
9196	0.046875	1	1e-08	64	1	0.1
9162	0.00048828125	1	1e-08	128	1	0.1

9266	0.000244140625	1	1e-08	16	1	0.1
9192	0.21875	1	1e-08	64	1	0.1

9277	0.125	1	1e-08	32	1	0.1
9298	0.25	1	1e-08	32	1	0.1





9225	6.103515625e-05	1	1e-08	8	1	0.1

9238	0.0001220703125	1	1e-08	16	1	0.1
9111	0.203125	1	1e-08	128	1	0.1





9359	0.000244140625	1	1e-08	8	1	0.1
9299	0.00048828125	1	1e-08	8	1	0.1
9125	0.1875	1	1e-08	16	1	0.1
9252	0.0003662109375	1	1e-08	64	1	0.1
9237	0.09375	1	1e-08	32	1	0.1


9291	6.103515625e-05	1	1e-08	32	1	0.1






9209	1	1	1e-08	8	1	0.1
9224	0.000152587890625	1	1e-08	16	1	0.1


9252	0.0390625	1	1e-08	128	1	0.1
9237	6.103515625e-05	1	1e-08	64	1	0.1
9192	0.140625	1	1e-08	128	1	0.1
9187	0.03125	1	1e-08	64	1	0.1
9186	0.375	1	1e-08	8	1	0.1
9299	0.000244140625	1	1e-08	16	1	0.1


9291	0.0625	1	1e-08	64	1	0.1

9298	0.03125	1	1e-08	64	1	0.1
9280	0.0390625	1	1e-08	128	1	0.1






9135	9.1552734375e-05	1	1e-08	8	1	0.1
9238	0.125	1	1e-08	32	1	0.1
9318	0.03125	1	1e-08	128	1	0.1
9277	0.234375	1	1e-08	64	1	0.1
9359	9.1552734375e-05	1	1e-08	16	1	0.1
9193	0.078125	1	1e-08	128	1	0.1
9254	0.000244140625	1	1e-08	8	1	0.1
9266	0.78125	1	1e-08	32	1	0.1
9209	0.0009765625	1	1e-08	16	1	0.1
9225	0.0001220703125	1	1e-08	16	1	0.1
9224	0.0001220703125	1	1e-08	32	1	0.1
9125	0.000244140625	1	1e-08	32	1	0.1
9308	0.000244140625	1	1e-08	16	1	0.1
9319	0.00048828125	1	1e-08	64	1	0.1
9196	0.015625	1	1e-08	128	1	0.1















9237	0.0546875	1	1e-08	128	1	0.1
9276	0.0001220703125	1	1e-08	8	1	0.1


9187	0.046875	1	1e-08	128	1	0.1

9186	0.75	1	1e-08	16	1	0.1
9216	0.375	1	1e-08	8	1	0.1


9298	0.0546875	1	1e-08	128	1	0.1

9291	0.109375	1	1e-08	128	1	0.1

9277	0.0859375	1	1e-08	128	1	0.1
9254	0.0001220703125	1	1e-08	16	1	0.1
9342	0.00048828125	1	1e-08	8	1	0.1
9276	0.00018310546875	1	1e-08	16	1	0.1
9209	0.1875	1	1e-08	32	1	0.1
9135	0.125	1	1e-08	16	1	0.1
9224	0.140625	1	1e-08	64	1	0.1
9125	0.046875	1	1e-08	64	1	0.1
9220	0.001953125	1	1e-08	8	1	0.1
9266	0.0625	1	1e-08	64	1	0.1

9238	0.0625	1	1e-08	64	1	0.1

9308	0.000244140625	1	1e-08	32	1	0.1





9261	0.125	1	1e-08	8	1	0.1





9211	0.0009765625	1	1e-08	8	1	0.1

9319	0.03125	1	1e-08	128	1	0.1
9186	0.00048828125	1	1e-08	32	1	0.1
9225	0.03125	1	1e-08	32	1	0.1
9217	0.00390625	1	1e-08	8	1	0.1
9299	0.21875	1	1e-08	32	1	0.1
9359	0.28125	1	1e-08	32	1	0.1


9315	0.001953125	1	1e-08	8	1	0.1
9216	6.103515625e-05	1	1e-08	16	1	0.1

9304	0.0003662109375	1	1e-08	8	1	0.1
9322	0.0001220703125	1	1e-08	8	1	0.1








9224	0.2421875	1	1e-08	128	1	0.1
9209	0.0009765625	1	1e-08	64	1	0.1

9342	0.0001220703125	1	1e-08	16	1	0.1
9276	0.0001220703125	1	1e-08	32	1	0.1
9266	0.28125	1	1e-08	128	1	0.1

9254	0.000244140625	1	1e-08	32	1	0.1
9238	0.0078125	1	1e-08	128	1	0.1

9135	0.03125	1	1e-08	32	1	0.1




9308	0.15625	1	1e-08	64	1	0.1

9125	0.0625	1	1e-08	128	1	0.1
9261	0.00048828125	1	1e-08	16	1	0.1
9322	0.000244140625	1	1e-08	16	1	0.1


9220	0.00018310546875	1	1e-08	16	1	0.1
9186	0.00048828125	1	1e-08	64	1	0.1

9225	0.00048828125	1	1e-08	64	1	0.1

9343	0.00048828125	1	1e-08	8	1	0.1
9359	0.0001220703125	1	1e-08	64	1	0.1
9211	0.000244140625	1	1e-08	16	1	0.1






9216	0.03125	1	1e-08	32	1	0.1
9217	0.00018310546875	1	1e-08	16	1	0.1


9299	0.109375	1	1e-08	64	1	0.1
9304	0.5	1	1e-08	16	1	0.1
9301	0.00390625	1	1e-08	8	1	0.1



9254	0.171875	1	1e-08	64	1	0.1
9225	0.2265625	1	1e-08	128	1	0.1


9342	0.00048828125	1	1e-08	32	1	0.1
9220	0.00048828125	1	1e-08	32	1	0.1
9308	0.171875	1	1e-08	128	1	0.1
9209	0.078125	1	1e-08	128	1	0.1
9262	0.00018310546875	1	1e-08	8	1	0.1
9322	0.00048828125	1	1e-08	32	1	0.1
9135	0.000244140625	1	1e-08	64	1	0.1
9276	0.15625	1	1e-08	64	1	0.1

9248	0.0009765625	1	1e-08	8	1	0.1

9261	0.03125	1	1e-08	32	1	0.1
9149	6.103515625e-05	1	1e-08	8	1	0.1
9315	0.0001220703125	1	1e-08	16	1	0.1




9186	0.078125	1	1e-08	128	1	0.1
